Date,Town,Case,Rate,Tests,Testrate,Positive
7/1/2020,Cambridge,975,864.47,19762,17521.70,4.93%
7/1/2020,Canton,286,1239.99,2965,12855.17,9.65%
7/1/2020,Carlisle,17,356.49,366,7674.96,4.64%
7/1/2020,Carver,59,484.55,1021,8385.17,5.78%
7/1/2020,Charlemont,,,97,8142.70,*
7/1/2020,Charlton,79,561.39,1403,9970.07,5.63%
7/1/2020,Chatham,18,307.37,640,10928.70,2.81%
7/1/2020,Chelmsford,335,931.03,4509,12531.40,7.43%
7/1/2020,Chelsea,2944,7816.28,8453,22442.83,34.83%
7/1/2020,Cheshire,,,230,7714.51,*
7/1/2020,Chester,,,88,6484.27,*
7/1/2020,Chesterfield,,,69,5638.02,*
7/1/2020,Chicopee,443,776.99,5199,9118.65,8.52%
7/1/2020,Chilmark,,,297,38382.70,*
7/1/2020,Clarksburg,7,415.82,94,5583.93,7.45%
7/1/2020,Clinton,249,1769.06,1796,12759.99,13.86%
7/1/2020,Cohasset,28,378.40,559,7554.54,5.01%
7/1/2020,Colrain,,,106,6600.67,*
7/1/2020,Concord,170,907.88,2771,14798.43,6.13%
7/1/2020,Conway,,,146,7530.79,*
7/1/2020,Cummington,,,75,9424.32,*
7/1/2020,Dalton,16,245.32,600,9199.44,2.67%
7/1/2020,Danvers,737,2580.91,4408,15436.43,16.72%
7/1/2020,Dartmouth,391,1061.94,4387,11914.91,8.91%
7/1/2020,Dedham,405,1493.10,3176,11708.83,12.75%
7/1/2020,Deerfield,10,187.53,410,7688.63,2.44%
7/1/2020,Dennis,96,725.97,1312,9921.65,7.32%
7/1/2020,Dighton,67,853.96,738,9406.34,9.08%
7/1/2020,Douglas,47,500.02,642,6830.04,7.32%
7/1/2020,Dover,18,345.41,389,7464.70,4.63%
7/1/2020,Dracut,465,1439.39,4503,13938.89,10.33%
7/1/2020,Dudley,95,767.13,849,6855.70,11.19%
7/1/2020,Dunstable,10,300.12,248,7442.87,4.03%
7/1/2020,Duxbury,114,753.30,1714,11325.99,6.65%
7/1/2020,East Bridgewater,180,1219.81,1483,10049.89,12.14%
7/1/2020,East Brookfield,13,579.98,140,6245.96,9.29%
7/1/2020,East Longmeadow,273,1614.00,1775,10493.94,15.38%
7/1/2020,Eastham,10,215.22,391,8415.14,2.56%
7/1/2020,Easthampton,85,524.25,1413,8714.94,6.02%
7/1/2020,Easton,274,1156.20,2492,10515.53,11.00%
7/1/2020,Edgartown,8,195.04,823,20065.21,0.97%
7/1/2020,Egremont,5,456.27,74,6752.83,6.76%
7/1/2020,Erving,6,286.53,145,6924.43,4.14%
7/1/2020,Essex,24,645.04,295,7928.64,8.14%
7/1/2020,Everett,1765,3636.45,7104,14636.44,24.85%
7/1/2020,Fairhaven,241,1503.38,2396,14946.46,10.06%
7/1/2020,Fall River,1595,1783.18,12916,14439.81,12.35%
7/1/2020,Falmouth,202,646.37,3871,12386.63,5.22%
7/1/2020,Fitchburg,795,1886.00,6086,14437.99,13.06%
7/1/2020,Florida,,,39,4968.30,*
7/1/2020,Foxborough,115,634.91,1609,8883.21,7.15%
7/1/2020,Framingham,1734,2328.57,9375,12589.59,18.50%
7/1/2020,Franklin,136,402.22,2500,7393.79,5.44%
7/1/2020,Freetown,99,1094.13,873,9648.24,11.34%
7/1/2020,Gardner,195,975.49,3710,18559.38,5.26%
7/1/2020,Georgetown,60,671.60,686,7678.66,8.75%
7/1/2020,Gill,,,87,5222.22,*
7/1/2020,Gloucester,257,897.82,2447,8548.49,10.50%
7/1/2020,Goshen,,,29,2527.65,*
7/1/2020,Gosnold,0,0,0,0,0%
7/1/2020,Grafton,95,476.33,1489,7465.78,6.38%
7/1/2020,Granby,28,455.91,404,6578.18,6.93%
7/1/2020,Granville,12,771.06,131,8417.37,9.16%
7/1/2020,Great Barrington,73,1074.20,1129,16613.34,6.47%
7/1/2020,Greenfield,203,1169.06,2037,11730.88,9.97%
7/1/2020,Groton,43,369.24,965,8286.50,4.46%
7/1/2020,Groveland,35,512.17,572,8370.33,6.12%
7/1/2020,Hadley,44,765.17,705,12260.14,6.24%
7/1/2020,Halifax,56,732.85,731,9566.31,7.66%
7/1/2020,Hamilton,37,495.05,583,7800.36,6.35%
7/1/2020,Hampden,98,1983.49,491,9937.70,19.96%
7/1/2020,Hancock,,,15,2308.03,*
7/1/2020,Hanover,78,544.51,1206,8418.95,6.47%
7/1/2020,Hanson,110,1027.39,1012,9452.00,10.87%
7/1/2020,Hardwick,9,271.78,184,5556.42,4.89%
7/1/2020,Harvard,18,259.84,401,5788.67,4.49%
7/1/2020,Harwich,125,994.98,1443,11486.04,8.66%
7/1/2020,Hatfield,17,523.54,268,8253.43,6.34%
7/1/2020,Haverhill,1242,1886.23,8863,13460.29,14.01%
7/1/2020,Hawley,0,0,7,2389.72,0%
7/1/2020,Heath,0,0,28,4640.74,0%
7/1/2020,Hingham,278,1168.67,2569,10799.71,10.82%
7/1/2020,Hinsdale,,,194,9122.24,*
7/1/2020,Holbrook,193,1708.71,1349,11943.29,14.31%
7/1/2020,Holden,122,646.84,2018,10699.38,6.05%
7/1/2020,Holland,8,312.46,134,5233.73,5.97%
7/1/2020,Holliston,56,406.25,1218,8836.04,4.60%
7/1/2020,Holyoke,913,2215.78,5687,13801.92,16.05%
7/1/2020,Hopedale,42,739.56,728,12819.11,5.77%
7/1/2020,Hopkinton,125,766.19,1566,9598.86,7.98%
7/1/2020,Hubbardston,6,128.74,365,7831.42,1.64%
7/1/2020,Hudson,192,916.62,1891,9027.77,10.15%
7/1/2020,Hull,51,516.38,884,8950.55,5.77%
7/1/2020,Huntington,14,633.09,167,7551.88,8.38%
7/1/2020,Ipswich,71,528.00,1331,9898.17,5.33%
7/1/2020,Kingston,136,1002.70,1437,10594.70,9.46%
7/1/2020,Lakeville,59,522.55,965,8546.87,6.11%
7/1/2020,Lancaster,100,1167.16,756,8823.73,13.23%
7/1/2020,Lanesborough,8,262.63,223,7320.77,3.59%
7/1/2020,Lawrence,3553,4029.45,15752,17864.29,22.56%
7/1/2020,Lee,19,323.14,584,9932.31,3.25%
7/1/2020,Leicester,151,1340.57,1186,10529.24,12.73%
7/1/2020,Lenox,13,266.47,816,16726.01,1.59%
7/1/2020,Leominster,694,1709.69,5952,14662.97,11.66%
7/1/2020,Leverett,,,149,7376.72,*
7/1/2020,Lexington,329,966.36,2850,8371.24,11.54%
7/1/2020,Leyden,0,0,12,1913.75,0%
7/1/2020,Lincoln,40,462.27,719,8309.29,5.56%
7/1/2020,Littleton,98,1008.42,863,8880.25,11.36%
7/1/2020,Longmeadow,217,1399.12,1538,9916.34,14.11%
7/1/2020,Lowell,2895,2477.35,19524,16707.36,14.83%
7/1/2020,Ludlow,125,599.12,2006,9614.63,6.23%
7/1/2020,Lunenburg,63,605.37,1045,10041.40,6.03%
7/1/2020,Lynn,3635,3602.46,15005,14870.68,24.23%
7/1/2020,Lynnfield,95,815.52,1237,10618.93,7.68%
7/1/2020,Malden,1237,1825.73,8303,12254.68,14.90%
7/1/2020,Manchester,20,404.34,354,7156.76,5.65%
7/1/2020,Mansfield,161,681.16,2138,9045.48,7.53%
7/1/2020,Marblehead,233,1212.43,2151,11192.88,10.83%
7/1/2020,Marion,13,280.14,620,13360.61,2.10%
7/1/2020,Marlborough,988,2274.45,5689,13096.52,17.37%
7/1/2020,Marshfield,169,653.53,2292,8863.27,7.37%
7/1/2020,Mashpee,63,409.68,1634,10625.66,3.86%
7/1/2020,Mattapoisett,37,639.98,570,9859.15,6.49%
7/1/2020,Maynard,70,670.84,1046,10024.32,6.69%
7/1/2020,Medfield,36,315.78,947,8306.74,3.80%
7/1/2020,Medford,1032,1696.97,7864,12931.15,13.12%
7/1/2020,Medway,118,902.14,1091,8341.02,10.82%
7/1/2020,Melrose,245,847.10,3095,10701.12,7.92%
7/1/2020,Mendon,30,517.86,458,7905.92,6.55%
7/1/2020,Merrimac,35,547.73,591,9248.88,5.92%
7/1/2020,Methuen,1015,1895.39,6933,12946.54,14.64%
7/1/2020,Middleborough,268,995.47,2806,10422.76,9.55%
7/1/2020,Middlefield,0,0,13,2865.59,0%
7/1/2020,Middleton,167,1618.32,1102,10679.00,15.15%
7/1/2020,Milford,646,2204.53,3801,12971.26,17.00%
7/1/2020,Millbury,213,1559.63,1513,11078.49,14.08%
7/1/2020,Millis,48,607.93,678,8586.95,7.08%
7/1/2020,Millville,20,563.26,253,7125.24,7.91%
7/1/2020,Milton,302,1054.85,2648,9249.12,11.40%
7/1/2020,Monroe,0,0,8,8052.63,0%
7/1/2020,Monson,37,438.64,591,7006.31,6.26%
7/1/2020,Montague,28,327.54,805,9416.79,3.48%
7/1/2020,Monterey,0,0,59,6323.31,0%
7/1/2020,Montgomery,,,15,1693.97,*
7/1/2020,Mount Washington,0,0,2,1475.43,0%
7/1/2020,Nahant,40,1222.52,357,10911.02,11.20%
7/1/2020,Nantucket,16,141.10,1143,10079.81,1.40%
7/1/2020,Natick,418,1163.61,3338,9292.21,12.52%
7/1/2020,Needham,330,1125.81,2930,9995.84,11.26%
7/1/2020,New Ashford,0,0,8,4407.64,0%
7/1/2020,New Bedford,2138,2147.55,14464,14528.64,14.78%
7/1/2020,New Braintree,,,63,5950.42,*
7/1/2020,New Marlborough,7,457.53,80,5228.90,8.75%
7/1/2020,New Salem,,,74,7499.72,*
7/1/2020,Newbury,13,195.53,549,8257.28,2.37%
7/1/2020,Newburyport,99,556.06,2181,12250.26,4.54%
7/1/2020,Newton,773,842.71,9576,10439.61,8.07%
7/1/2020,Norfolk,27,218.70,1840,14903.83,1.47%
7/1/2020,North Adams,46,352.30,915,7007.71,5.03%
7/1/2020,North Andover,343,1133.94,3792,12536.11,9.05%
7/1/2020,North Attleborough,255,843.95,2360,7810.69,10.81%
7/1/2020,North Brookfield,17,365.86,332,7144.94,5.12%
7/1/2020,North Reading,191,1155.14,1388,8394.44,13.76%
7/1/2020,Northampton,275,940.77,3452,11809.20,7.97%
7/1/2020,Northborough,224,1636.13,1631,11913.10,13.73%
7/1/2020,Northbridge,312,1734.85,1942,10798.30,16.07%
7/1/2020,Northfield,,,209,7017.54,*
7/1/2020,Norton,135,679.66,1735,8734.87,7.78%
7/1/2020,Norwell,122,1139.67,957,8939.83,12.75%
7/1/2020,Norwood,580,1926.13,4077,13539.34,14.23%
7/1/2020,Oak Bluffs,5,96.73,652,12613.80,0.77%
7/1/2020,Oakham,7,331.31,139,6578.91,5.04%
7/1/2020,Orange,40,490.03,787,9641.30,5.08%
7/1/2020,Orleans,16,283.29,506,8958.93,3.16%
7/1/2020,Otis,,,103,5544.05,*
7/1/2020,Oxford,82,594.95,1120,8126.16,7.32%
7/1/2020,Palmer,49,411.96,935,7860.83,5.24%
7/1/2020,Paxton,33,666.77,384,7758.72,8.59%
7/1/2020,Peabody,984,1764.52,6474,11609.28,15.20%
7/1/2020,Pelham,,,93,7458.92,*
7/1/2020,Pembroke,92,492.69,1517,8123.95,6.06%
7/1/2020,Pepperell,52,423.42,812,6611.88,6.40%
7/1/2020,Peru,,,54,6422.42,*
7/1/2020,Petersham,7,552.57,118,9314.81,5.93%
7/1/2020,Phillipston,16,933.38,149,8692.07,10.74%
7/1/2020,Pittsfield,175,395.23,4908,11084.54,3.57%
7/1/2020,Plainfield,,,47,7447.23,*
7/1/2020,Plainville,64,701.47,800,8768.37,8.00%
7/1/2020,Plymouth,605,975.24,6567,10585.78,9.21%
7/1/2020,Plympton,11,368.01,231,7728.13,4.76%
7/1/2020,Princeton,6,183.92,292,8950.60,2.05%
7/1/2020,Provincetown,22,838.46,681,25954.02,3.23%
7/1/2020,Quincy,1135,1122.20,10583,10463.68,10.72%
7/1/2020,Randolph,950,2776.23,5123,14971.21,18.54%
7/1/2020,Raynham,240,1606.74,1731,11588.64,13.86%
7/1/2020,Reading,296,1076.99,2717,9885.78,10.89%
7/1/2020,Rehoboth,62,491.44,879,6967.41,7.05%
7/1/2020,Revere,1782,2925.32,8517,13981.47,20.92%
7/1/2020,Richmond,5,376.53,96,7229.44,5.21%
7/1/2020,Rochester,35,620.83,510,9046.42,6.86%
7/1/2020,Rockland,285,1580.13,1999,11083.12,14.26%
7/1/2020,Rockport,82,1251.11,584,8910.32,14.04%
7/1/2020,Rowe,0,0,29,8470.24,0%
7/1/2020,Rowley,57,923.29,639,10350.54,8.92%
7/1/2020,Royalston,,,90,7058.76,*
7/1/2020,Russell,12,635.92,113,5988.24,10.62%
7/1/2020,Rutland,53,588.30,720,7991.97,7.36%
7/1/2020,Salem,633,1406.09,5281,11730.72,11.99%
7/1/2020,Salisbury,52,588.20,802,9071.78,6.48%
7/1/2020,Sandisfield,,,143,15308.78,*
7/1/2020,Sandwich,93,442.13,1599,7601.72,5.82%
7/1/2020,Saugus,556,1956.00,3700,13016.53,15.03%
7/1/2020,Savoy,,,38,6009.95,*
7/1/2020,Scituate,187,1031.92,1635,9022.43,11.44%
7/1/2020,Seekonk,82,585.62,1039,7420.20,7.89%
7/1/2020,Sharon,157,857.42,1645,8983.81,9.54%
7/1/2020,Sheffield,15,485.90,248,8033.62,6.05%
7/1/2020,Shelburne,8,432.60,309,16709.26,2.59%
7/1/2020,Sherborn,15,390.90,306,7974.29,4.90%
7/1/2020,Shirley,176,2088.01,2443,28983.00,7.20%
7/1/2020,Shrewsbury,319,809.67,3583,9094.16,8.90%
7/1/2020,Shutesbury,,,114,6491.54,*
7/1/2020,Somerset,204,1102.25,2529,13664.67,8.07%
7/1/2020,Somerville,968,1264.72,13750,17964.83,7.04%
7/1/2020,South Hadley,144,795.62,1294,7149.52,11.13%
7/1/2020,Southampton,31,516.19,412,6860.32,7.52%
7/1/2020,Southborough,41,421.69,836,8598.45,4.90%
7/1/2020,Southbridge,168,997.43,1304,7741.98,12.88%
7/1/2020,Southwick,52,530.97,750,7658.25,6.93%
7/1/2020,Spencer,53,460.06,967,8393.93,5.48%
7/1/2020,Springfield,2833,1789.27,17236,10885.92,16.44%
7/1/2020,Sterling,122,1549.53,871,11062.64,14.01%
7/1/2020,Stockbridge,14,802.96,189,10839.97,7.41%
7/1/2020,Stoneham,378,1694.77,2990,13405.70,12.64%
7/1/2020,Stoughton,610,2205.55,3737,13511.68,16.32%
7/1/2020,Stow,27,374.49,540,7489.86,5.00%
7/1/2020,Sturbridge,43,411.79,560,5362.91,7.68%
7/1/2020,Sudbury,195,1089.15,1787,9981.07,10.91%
7/1/2020,Sunderland,9,236.75,255,6707.91,3.53%
7/1/2020,Sutton,50,556.51,682,7590.84,7.33%
7/1/2020,Swampscott,129,941.15,1804,13161.48,7.15%
7/1/2020,Swansea,134,839.10,1827,11440.56,7.33%
7/1/2020,Taunton,974,1700.46,7307,12756.91,13.33%
7/1/2020,Templeton,123,1377.23,932,10435.60,13.20%
7/1/2020,Tewksbury,585,1899.93,4774,15504.70,12.25%
7/1/2020,Tisbury,8,192.25,1093,26265.53,0.73%
7/1/2020,Tolland,,,12,2842.88,*
7/1/2020,Topsfield,116,1984.96,685,11721.55,16.93%
7/1/2020,Townsend,35,382.56,771,8427.23,4.54%
7/1/2020,Truro,10,506.37,228,11545.31,4.39%
7/1/2020,Tyngsborough,93,775.59,1246,10391.26,7.46%
7/1/2020,Tyringham,,,25,9957.00,*
7/1/2020,Upton,24,265.46,505,5585.66,4.75%
7/1/2020,Uxbridge,77,499.57,1129,7324.85,6.82%
7/1/2020,Wakefield,314,1162.76,3405,12608.86,9.22%
7/1/2020,Wales,,,103,5404.30,*
7/1/2020,Walpole,230,888.01,2883,11130.97,7.98%
7/1/2020,Waltham,1240,1860.20,7124,10687.15,17.41%
7/1/2020,Ware,31,305.76,764,7535.43,4.06%
7/1/2020,Wareham,211,880.97,2445,10208.43,8.63%
7/1/2020,Warren,22,405.76,298,5496.16,7.38%
7/1/2020,Warwick,0,0,55,7338.08,0%
7/1/2020,Washington,,,31,6787.06,*
7/1/2020,Watertown,391,1178.68,3635,10957.80,10.76%
7/1/2020,Wayland,107,805.60,1337,10066.25,8.00%
7/1/2020,Webster,253,1471.70,2120,12332.03,11.93%
7/1/2020,Wellesley,234,786.96,2330,7835.97,10.04%
7/1/2020,Wellfleet,,,273,9895.98,*
7/1/2020,Wendell,0,0,76,10404.87,0%
7/1/2020,Wenham,19,364.96,282,5416.74,6.74%
7/1/2020,West Boylston,43,547.76,810,10318.21,5.31%
7/1/2020,West Bridgewater,140,1931.70,849,11714.36,16.49%
7/1/2020,West Brookfield,19,512.19,477,12858.61,3.98%
7/1/2020,West Newbury,10,245.01,325,7962.76,3.08%
7/1/2020,West Springfield,370,1256.06,2891,9814.25,12.80%
7/1/2020,West Stockbridge,5,418.16,108,9032.36,4.63%
7/1/2020,West Tisbury,8,277.49,346,12001.52,2.31%
7/1/2020,Westborough,335,1777.93,2073,11001.92,16.16%
7/1/2020,Westfield,451,1084.70,3646,8768.97,12.37%
7/1/2020,Westford,141,609.35,2093,9045.20,6.74%
7/1/2020,Westhampton,5,293.92,85,4996.67,5.88%
7/1/2020,Westminster,32,436.43,699,9533.37,4.58%
7/1/2020,Weston,108,973.52,1298,11700.28,8.32%
7/1/2020,Westport,98,588.81,1590,9553.06,6.16%
7/1/2020,Westwood,127,861.64,1499,10170.04,8.47%
7/1/2020,Weymouth,720,1284.26,6297,11231.94,11.43%
7/1/2020,Whately,5,340.12,51,3469.27,9.80%
7/1/2020,Whitman,188,1219.21,1484,9624.00,12.67%
7/1/2020,Wilbraham,225,1547.20,1366,9393.20,16.47%
7/1/2020,Williamsburg,10,405.37,323,13093.58,3.10%
7/1/2020,Williamstown,82,1112.81,765,10381.69,10.72%
7/1/2020,Wilmington,328,1345.74,2392,9814.06,13.71%
7/1/2020,Winchendon,88,818.86,1129,10505.61,7.79%
7/1/2020,Winchester,117,524.11,2317,10379.09,5.05%
7/1/2020,Windsor,0,0,55,6438.82,0%
7/1/2020,Winthrop,256,1358.29,2075,11009.59,12.34%
7/1/2020,Woburn,632,1523.22,4762,11477.21,13.27%
7/1/2020,Worcester,5227,2724.25,28678,14946.69,18.23%
7/1/2020,Worthington,0,0,81,7639.09,0%
7/1/2020,Wrentham,192,1702.96,1522,13499.52,12.61%
7/1/2020,Yarmouth,114,474.54,2216,9224.39,5.14%
7/1/2020,Unknown,253,*,33678,*,*
7/1/2020,State Totals,103858,1490.76,853150,12245.96,12.17%
